area,building_nature,num_bath_rooms,num_bed_rooms,price,property_description,property_url,purpose,city,locality,address,Lift-amenity,Generator-amenity,Gas Supply-amenity,Emergency Exit-amenity,Built-in Kitchen Cabinet-amenity,Reception Desk & Lobby-amenity,Tiled Floor-amenity,Dry Kitchen-amenity,Parking-amenity,Prayer Room-amenity,Cable TV Provision-amenity,Intercom-amenity,Filtered Water-amenity,Open Terrace-amenity,Electricity Supply-amenity,Air-Condition Provision-amenity,Fire Extinguisher-amenity
1268.0,Residential,3.0,4.0,8876000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1268 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 4 balconies apartment is located in Lichubagan  Joar Sahara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1268-sft-apartment-for-sale-in-joar-sahara/,Sale,Dhaka,Joar Sahara,,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2000.0,Residential,4.0,4.0,15000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 2000 sft area  it will definitely make home ownership a joyful experience for you. This 4 bedrooms  4 Bathrooms and 1 balcony apartment is located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2000-sft-apartment-for-sale-in-bashundhara-9th-floor/,Sale,Dhaka,Bashundhara,,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,False
950.0,Residential,2.0,2.0,8000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 950 sft area  it will definitely make home ownership a joyful experience for you. This 2 bedrooms  2 Bathrooms and 2 balconies apartment is located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the two modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/950-sft-apartment-for-sale-in-bashundhara-flat-a1/,Sale,Dhaka,Bashundhara,,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,False
1668.0,Commercial,0.0,0.0,26500000.0,If you are looking to purchase a commercial space for your business in one of the iconic commercial areas of Dhaka  banani then we have the perfect space for you. This space is sized 1668 sqft and level 8. The building is equipped with all the modern commercial amenities such as lift  escalator  industrial generator back up  etc. The building is situated in an area where it has access to thousands of people every day  making it a perfect place to set up your business. If you want to know more details  please call us at 16604. Whats App +880 1755-662414,https://btibrokeragebd.com/property/1668-sft-commercial-space-for-sale-in-banani/,Sale,Dhaka,Banani,,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True
108.0,Commercial,0.0,0.0,1600000.0,If you are looking to purchase a commercial space for your business in one of the iconic commercial areas of Dhaka  Badda then we have the perfect space for you. This space is sized 108 sqft. The building is equipped with all the modern commercial amenities such as lift  escalator  industrial generator back up  etc. The building is situated in an area where it has access to thousands of people every day  making it a perfect place to set up your business. If you want to know more details  please call us at 16604.,https://btibrokeragebd.com/property/108-sft-commercial-space-for-sale-in-badda-shop-13-b/,Sale,Dhaka,Badda,,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
1200.0,Residential,3.0,3.0,1000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1200 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 2 balconies apartment is located in Baridhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1200-sft-apartment-for-sale-in-baridhara-flat-a2/,Sale,Dhaka,Baridhara,,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,False
1850.0,Residential,4.0,3.0,18500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 1850 sft area  it will definitely make home ownership a joyful experience for you. These 3 bedroom  4 bathrooms  and 3 balcony apartments are located in Bashundhara Block-C. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1850-sft-apartment-for-sale-in-bashundhara-flat-9b-13b/,Sale,Dhaka,Bashundhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1545.0,Residential,3.0,3.0,11500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1545 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1545-sft-apartment-for-sale-in-baridhara-flat-d3d4/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1650.0,Residential,4.0,3.0,18000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1650 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  4 Bathrooms  and 3 balconies apartment are located at Shere Bangla Road  Dhanmondi. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants  etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1650-sft-apartment-for-sale-in-dhanmondi-5th-floor/,Sale,Dhaka,Dhanmondi,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2950.0,Residential,4.0,4.0,2950000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 2950 sft area  it will definitely make home ownership a joyful experience for you. These 4 bedroom  4 bathrooms  and 4 balcony apartments are located in Bashundhara Block-C. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2950-sft-apartment-for-sale-in-bashundhara-flat-11a/,Sale,Dhaka,Bashundhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1800.0,Residential,4.0,3.0,16500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1800 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  4 Bathrooms and 2 balconies apartment is located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1800-sft-apartment-for-sale-in-bashundhara-flat-5a/,Sale,Dhaka,Bashundhara,,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False
1445.0,Residential,3.0,3.0,10100000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1445 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1445-sft-apartment-for-sale-in-baridhara-flat-i2/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1200.0,Residential,3.0,3.0,9000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1200 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1200-sft-apartment-for-sale-in-baridhara-flat-a5/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1800.0,Residential,4.0,3.0,14500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1800 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  4 Bathrooms and 2 balconies apartment is located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1800-sft-apartment-for-sale-in-bashundhara-flat-7a/,Sale,Dhaka,Bashundhara,,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False
1195.0,Residential,3.0,3.0,9300000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1195 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1195-sft-apartment-for-sale-in-baridhara-flat-b3/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
3602.0,Residential,4.0,4.0,35000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 3602 sft area  it will definitely make home ownership a joyful experience for you. This 4 bedrooms  4 Bathrooms and 3 balconies apartment is located in Banani  Dhaka. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/3602-sft-apartment-for-sale-in-banani-2nd-floor/,Sale,Dhaka,Banani,,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True
1665.0,Residential,3.0,3.0,12500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1665 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1665-sft-apartment-for-sale-in-baridhara-flat-j2/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1125.0,Residential,3.0,2.0,11000000.0,Are you looking for a wonderful home to buy at an exciting location in Dhaka? Then this is just what you are looking for. With a spacious 1125 sft area  it will certainly make home ownership a joyful experience for you. This 2-bedroom apartment with 2 balconies is located in Kathalbagan. All the rooms have ample space and you will be able to decorate your home as you like. Top-notch quality fittings and fixtures have been used for the 3 modernly designed bathrooms in this apartment. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1125-sft-apartment-for-sale-in-kathalbagan-5th-floor/,Sale,Dhaka,Kathalbagan,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
1252.5,Residential,3.0,3.0,19000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 1180 & 1325 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  3 Bathrooms  and 2 balconies apartment is located in Baridhara J Block. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1180-1325-sft-apartment-for-sale-in-baridhara-flat-c2-d2/,Sale,Dhaka,Baridhara,,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True
3602.0,Residential,3.0,3.0,22050000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1867 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 2 balconies apartment is located in Banani  Dhaka. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1867-sft-apartment-for-sale-in-banani-3rd-floor/,Sale,Dhaka,Banani,,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True
1400.0,Residential,3.0,3.0,10500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 1400 sft area  it will definitely make home ownership a joyful experience for you. These 3 bedroom  3 bathrooms  and 2 balcony apartments are located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1400-sft-apartment-for-sale-in-bashundhara-flat-6b/,Sale,Dhaka,Bashundhara,,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2443.0,Residential,3.0,3.0,26000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 2443 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms apartment is located in Banani. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2443-sft-apartment-for-sale-in-banani-flat-b2/,Sale,Dhaka,Banani,,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2070.0,Residential,4.0,3.0,17000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 2700 sft area  it will definitely make home ownership a joyful experience for you. These 3-bedroom  5 bathrooms  and 2-balcony apartments are located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2070-sft-apartment-for-sale-in-bashundhara-flat-a3/,Sale,Dhaka,Bashundhara,,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2463.0,Residential,3.0,3.0,38000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 2463 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 2 balconies apartment is located in Gulshan-1. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2463-sft-apartment-for-sale-in-gulshan-1-flat-b4/,Sale,Dhaka,Gulshan,,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
1350.0,Residential,3.0,3.0,15500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1350 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 2 balconies apartment is located in Niketon. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604  Whats App +880 1755-662414 or you can also send us a message.,https://btibrokeragebd.com/property/1350-sft-apartment-for-sale-in-niketon-2nd-floor/,Sale,Dhaka,,Niketon,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True
2545.0,Residential,3.0,3.0,27500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 2545 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms apartment is located in Banani. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2545-sft-apartment-for-sale-in-banani-2nd-floor/,Sale,Dhaka,Banani,,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
1450.0,Residential,3.0,3.0,16500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a   area  it will definitely make home ownership a joyful experience for you. This   apartment is located in     . All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1450-sft-apartment-for-sale-in-uttara-sector-5-flat-a1/,Sale,Dhaka,Uttara,,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,True
2700.0,Residential,5.0,4.0,25000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With an 2700 sft area  it will definitely make home ownership a joyful experience for you. These 4-bedroom  5 bathrooms  and 2-balcony apartments are located in Bashundhara. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2700-sft-apartment-for-sale-in-bashundhara-flat-a1/,Sale,Dhaka,Bashundhara,,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2200.0,Residential,4.0,3.0,25000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 2200 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedroom  4 Bathrooms  and 3 balconies apartment are located at Dhanmondi. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants  etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2200-sft-apartment-for-sale-in-dhanmondi-1st-floor/,Sale,Dhaka,Dhanmondi,,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
1265.0,Residential,3.0,3.0,13500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a   area  it will definitely make home ownership a joyful experience for you. This   apartment are located at Kalabagan  North Dhanmondi. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants  etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1265-sft-apartment-for-sale-in-kalabagan-2nd-floor/,Sale,Dhaka,Kalabagan,,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True
1495.0,Residential,3.0,3.0,15500000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1495 sft area  it will definitely make home ownership a joyful experience for you. This 3 bedrooms  3 Bathrooms and 2 balconies apartment is located in Niketon. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604  Whats App +880 1755-662414 or you can also send us a message.,https://btibrokeragebd.com/property/1495-sft-apartment-for-sale-in-niketon-1st-floor/,Sale,Dhaka,,Niketon,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True
1125.0,Residential,3.0,3.0,14500000.0,Are you looking for a wonderful home to buy at an exciting location in Dhaka? Then this is just what you are looking for. With a spacious 1225 sft area  it will certainly make home ownership a joyful experience for you. This 3-bedroom apartment with 2 balconies is located in Kathalbagan. All the rooms have ample space and you will be able to decorate your home as you like. Top-notch quality fittings and fixtures have been used for the 3 modernly designed bathrooms in this apartment. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1225-sft-apartment-for-sale-in-kathalbagan-1st-floor/,Sale,Dhaka,Kathalbagan,,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True
1415.0,Residential,3.0,3.0,9700000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a   area  it will definitely make home ownership a joyful experience for you. This is   apartment is located in Mohammadpur. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the two modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at   or you can also send us a message.,https://btibrokeragebd.com/property/1415-sft-apartment-for-sale-in-mohammadpur-5th-floor/,Sale,Dhaka,Mohammadpur,,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True
2840.0,Residential,3.0,3.0,31000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a   area  it will definitely make home ownership a joyful experience for you. This   apartment are located in     . All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/2840-sft-apartment-for-sale-in-uttara-sector-7-1st-floor/,Sale,Dhaka,Uttara,,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True
1100.0,Residential,2.0,2.0,12000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a 1100 sft area  it will definitely make home ownership a joyful experience for you. This 2 bedroom  2 Bathrooms  and 2 balconies apartment are located at Cresent Road  Dhanmondi. All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the four modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants  etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1100-sft-apartment-for-sale-in-dhanmondi-5th-floor/,Sale,Dhaka,Dhanmondi,,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True
1750.0,Residential,4.0,3.0,20000000.0,Are you searching for a beautiful home to buy at one of the most upscale locations in town? This is exactly what you are looking for. With a   area  it will definitely make home ownership a joyful experience for you. This   apartment is located in     . All the rooms have ample space and will allow you to decorate your home according to your preference. Top-notch quality fittings and fixtures have been used for the three modernly designed bathrooms of this apartment. The apartment also allows the residents to have all the contemporary civic facilities such as cafes  restaurants etc. in the vicinity. So  if you want to know more about this apartment or want to visit it firsthand  we are just one phone call away. You can give us a call at 16604 or you can also send us a message.,https://btibrokeragebd.com/property/1750-sft-apartment-for-sale-in-uttara-sector-7-2nd-to-7th-floor/,Sale,Dhaka,Uttara,,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True
