Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/fully-furnished-apartment-23/,Fully furnished apartment,Price on call,9559,2200SqFt,8,3,3.0,"Ten storied building Well decorated Full furnished flat, 2200 sft, 8th floor, 3 bed with attach 3 bath, space, Dinging & Family Living. every room Lift, Generator back . Car parking space.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/bright-furnished-apartment-in-banani/,Bright Furnished Apartment in Banani,"TK  120,000 one lac twenty thousand tk",9530,2300SqFt,4,3,3.0,"An Exclusive luxurious apartment on 4th floor of ten storied building. 3 bed, 3 bath and well decorated balcony available in 2400 sft space. Drawing, Dining are so comfortable for luxurious living. Lift, Generator full back up and 1 parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/exclusive-furnished-apartment-36/,Exclusive furnished apartment,"TK  90,000 Ninety thousand tk",9524,2200Sqft,3rd,3,3.0,"Exclusive Furnished apartment on 3rd floor with available 2200 sqft space. Luxurious 3 bed, 3 bad, 1 Parking, Sarvent, large Drawing, Dining, Lift, Generetor and power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/spacious-exclusive-apartment-4/,Spacious Exclusive Apartment,"TK  120,000",9462,2750SqFt,1st,4,4.0,"An exclusive apartment on 1st floor of 7 storied building. 4 bed with attach 4 bath are available with 2750 sft space. Luxurious Drawing, Dinning, Kitchen, Servant Room with attach bathroom. 1 car Parking, Lift, full Generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Un furnished
https://www.pchoicebd.com/property/brand-new-apartment-27/,Brand new apartment,"TK  75,000 Seventy five thousand tk",9408,2200SqFt,7th,3,3.0,"An exclusive Brand new apartment on 7th floor of 10 storied building. 3 bed with 2 attach bath are available with 2200 sft space. Luxurious Drawing, Dinning, Kitchen, Servant Room with attach bathroom. 1 car Parking, Generator back up , all facilities are available.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/beautyful-apartment/,Beautiful ful furnished Apartment,"TK  130,000",9308,2500SqFt,4th,3,4.0,"An exclusive fully decorated apartment on 4th floor with available 2500 sft space. 3 bed with attach bath & 1 common bath room. Luxurious Drawing, Dining, living & sarvent room.1 Lift, 1 Parking, Generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/spacious-exclusive-apartment-2/,Spacious Exclusive Apartment,"TK  300,000",9265,3050SqFt,1st & 3rd,4,5.0,"An exclusive apartment on 1st & 3rd floor with available 3050 sft. 4 Bed to attach bath, 1 Common bath, luxurious Drawing, Dining, family living & sarvent room , comfortable 3 Balcony . Gym, Child Playground, 1 parking, Generator back up full .",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Central Cooling', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'GYM Room', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Wi-Fi connectivity']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/charming-apartment/,Charming Apartment,"TK  80,000",9180,1450SqFt,3,2,3.0,"An exclusive apartment Decorated on 3rd floor with available 3A apartment 1450 Sft  space . 2 bed with attach bath, 1 common bath room & 1 study, Luxurious Drawing, Dining, Living room or 1 parking . Lift , Generator full back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Lift', 'Satelite TV', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Wi-Fi connectivity']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/exclusive-brand-new-apartment-5/,Exclusive Brand new Apartment,"TK  600,000 Six lac",9163,6500SqFt,6th,4,4.0,"An exclusive apartment on 6 floor of 12 storied building. 4 bed with attach  4 bath are available with 6500 sft space. Luxurious Drawing, Dinning, Kitchen, Servant Room with attach bathroom. 2 car Parking, Lift, Gym, Swimming pool , full  Generator back up , all facilities are available.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-office-space-for-rent-3/,Exclusive furnished Apertment,"TK  150,000 Eighty thousand tk",9115,2200SqFt,1,2,3.0,"2ndFloor2 Bed 2 Attached Bath, 1 Common Bath, Drawing, Dinning, lift genaretor & 1 Car parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/exclusive-semi-furnished-apartment-for-rent/,Exclusive semi-furnished apartment for rent,"TK  100,000 one lac",9073,21002100SqFt,3rd,3,3.0,"An exclusive apartment on 2nd floor . 3 bed, 3 bath . Luxurious Drawing, Dinning, Kitchen, Servant Room with attach bathroom. 1Parking, Lift, Generator full back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/decorated-office-space/,Decorated office space,"TK  130,000 Eighty thousand tk",9035,2200SqFt,2,3,3.0,"Location : Banani
2200 Sq.Ft floor space, 2nd Floor,  2 Attached Bath , 1 Common Bath, 3 Belcony , Lift Available, Generator Available, 1 Car parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/corner-plot-south-west-view-office-apartment/,Corner Plot South & West View Office / Residence,"TK  150,000",9009,2300SqFt,2nd & 3rd,3,4.0,"Exclusively designed 2300 Sft space on 2nd  & 3rd floor with 3 bed, 4 bath for comfortable using. Semi Furnished office space / residential with car parking, Lift & Generator  full back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Satelite TV', 'Security Guard']",Gulshan 2,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/luxury-interior-semi-furnished-apartment-2/,Luxury new interior semi furnished apartment,"TK  300,000",9005,4500SqFt,7,4,4.0,"Brand new Exclusive Bright semi furnished apartment at Baridhara Diplomatic zone luxury drawing, dining, living space Two lift & 100% power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/bright-brand-new-unfurnished-apartment/,Bright Brand New Unfurnished Apartment,"TK  120,000",8982,2200SqFt,"1st, 2nd,",3,3.0,"Luxurious 10 Storied building, 2 apartment of 1st, 1 apartment of 2nd,  floor are available with 3 bed, 3 bath and 1 car parking. Each apartment has 2200 sft space for comgortable living. Servant room & bath, Kitchen are well designed. Belcony, 2 Lift, full Generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Marble Floors', 'Smoke Detector']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/luxury-brand-new-apartment-with-delightful-terrace/,Brand new flat for rent at Gulshan North,"TK  250,000",8936,4000SqFt,4th,3,4.0,"Luxury brand new apartment , 3750 sft , 4th floor, 3 large bed, with bath, Two Lift , roof top garden, GYM, Full generator back up. parking .",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Landscape Garden', 'Lawn', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Water Sprinkler']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exceptionally-high-standard-apartment/,Exceptionally high standard Apartment,"TK  2,850,000 Two Eighty five thousand Tk",8886,3500SqFt,4,4,4.0,"Beautifully presented four bedroom flat on 3rd floor Large master bedroom with bath, well equiped kitchen, Two lift full generetor back up & Gym .",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/semi-furnished-apartment-7/,Semi furnished apartment,"TK  270,000 Two Lakh and Seventy Thousand TK.",8765,3600SqFt,3,4,4.0,"Location : Gulshan 2
3600 Sq.Ft floor space, 3rd Floor Exclusive semi furnished Apartment , 4 Bed, Dining Space, Drawing Space , Living Space , Air – condition 3 Attached Bath , 1 Common Bath , Lift Generator & full generator back up 2 parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Wi-Fi connectivity']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-furnished-apartment-33/,Exclusive furnished apartment,"TK  65,000 Sixty thousand TK.",8389,2150SqFt,3rd,3,3.0,"Exclusive furnished apartment 2150  sqft, 3 bed with attached wash room, verandas, all facilities provided, very airy and sufficient sunlight, lift and generetor back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Central Cooling', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lawn', 'Lift', 'Satelite TV', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/apartment-for-rent-102/,Apartment for rent,"TK  80,000 Eighty thousand tk",8388,2000SqFt,3,3,3.0,"Exclusive apartment 2000 SQFT 3 bed with drawing, dining living space  lift & power back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/fully-furnished-apartment-61/,Fully furnished apartment,"TK  95,000 Seventy thousand tk",8383,3000SqFt,2,3,4.0,"Fully furnished self-contained residential apartment 3000 SQFT 2nd floor 3 bed with drawing, dining living space Fully equipped kitchen, including cookware, homewares, oven, fridge, dishwasher and gas stove. lift & power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Fire Extinguisher', 'Fire Hose', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/duplex-furnished-apartment-2/,Duplex furnished apartment,"TK  230,000",8371,4400SqFt,5,4,4.0,"Exclusive Fully Furnished Apartment , 4 Bed With Bath Excellent Interior Design  Drawing,Dinning family Living, Nice Interior Kitchen, , 2 Car Parking, 2 Lift, 24 Hour Security Fully Generator Back Up",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,2,Full Furnished
https://www.pchoicebd.com/property/fully-furnished-self-contained-residential-apartment/,Fully furnished self-contained residential apartment,"TK  120,000",8351,2500SqFt,4,3,3.0,"Fully furnished self-contained residential apartment 2500 SQFT 3 bed with drawing, dining living space Fully equipped kitchen, including cookware, homewares, oven, fridge, dishwasher and gas stove. lift & power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/3-bedroom-luxury-apartment/,Luxury apartment for rent,"TK  1,850 50000",8346,1850SqFt,4,3,3.0,"This is a self-contained 3 Bedroom, 3 Bath, balcony and city views 1850 sqft 4th floor, lift and power back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/brand-new-commercial-space-for-rent-2/,Brand new commercial space for rent,TK  225,8168,7000SqFt,"3rd, 4th, 9th, & 13th",3,3.0,"Location : Gulshan Avenue
7000 sqft each floor
3rd & 4th floor- 250 tk
9th & 13th floor- 225 Tk
Central AC
Generator- 100%
Parking- 5 car per floor
Lift- 4
% – Negotiable",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,5,Commercial Space
https://www.pchoicebd.com/property/brand-new-commercial-space-for-rent/,Brand New Commercial Space For Rent,TK  100,8141,5900SqFt,3rd,3,4.0,"Location : Boshundhora (Progoti Shoroni)
3rd floor
5900 sqft
4 Bathrooms
3-Car Parking
2-Lift
6 Months Advance
In front of Jamuna Future Park",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lawn', 'Lift', 'Security Guard']",Bashundhara R/A,For Rent,3,Commercial Space
https://www.pchoicebd.com/property/bright-apartment-for-rent/,Bright apartment for rent,"TK  40,000 Fourty thousand tk",8113,1600SqFt,1st,3,3.0,"06 Storied building ,1st floor, 1600 sqft 2nd floor, 3 bed with work station, lift, generetor & power back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Washing Matchine']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/exclusive-office-space-3/,Exclusive Full Furnished Apartment at Banani north,"TK  130,000 One lakh fifty thousand",8044,2450SqFt,4,3,3.0,"You can use as office or residence purpose 2450 sqft 3 room with attached bath,  lift and generator back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/excelent-apartment-at-gulshan-north/,Excellent Apartment at gulshan north,"TK  220,000 Two lakh twenty thousand tk",8000,4200SqFt,2,4,4.0,"12 storied building, 4200 sqft 4 bed with attach large bath drawing, dining living 2 lift full generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/brand-new-apartment-23/,Brand new apartment,"TK  250,000 Two lakh fifty thousand tk",7974,3500SqFt,5,3,4.0,"12 storied  Brand new  Building 3500 sqft 5th floor 3 bed with large drawing, dining, living space 2 lift & full generetor back up.",latitude_placeholder,longitude_placeholder,"['BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Banani,For Rent,2,Residential Apartment
https://www.pchoicebd.com/property/exclusive-furnished-apartment-28/,Exclusive furnished apartment,"TK  85,000 Eighty Five thousand tk",7948,1600SqFt,5,3,3.0,"Very poush & luxurious living, 1800 square feet, 3 bed with 2 attached bath, 3 Balcony, all facilities provided, very airy and sufficient sunlight, lift and generator back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/fully-furnished-apartment-50/,Fully furnished apartment,"TK  70,000 Ninety thousand tk",7825,2000SqFt,2nd F,3,3.0,"Exclusive furnished apartment 3 bed with drawing dining living space, Lift, Generator & car parking available.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/office-for-rent-at-gulshan/,Spacious Apartment For rent At Gulshan,"TK  200,000",7546,3000SqFt,1,3,2.0,"3000 sqft  apartment, 1st floor, 2 car parking lift and power back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/bright-semi-furnished-apartment-3/,Bright semi furnished apartment,"TK  700,000 seven lakh tk",7487,6700SqFt,2nd,5,5.0,"Bright semi furnished apartment 5 bed with large drawing, didning, living space two lift generetor and power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Marble Floors']",Banani,For Rent,2,Un furnished
https://www.pchoicebd.com/property/7816-sqft-brand-new-commercial-space-for-rent/,7816 sqft brand new commercial space for rent,TK  200,7458,7816SqFt,1st to top,4,4.0,"Kemal Ataturk Avenue
7816 sqft per floor
Floor- 1st to top
Rent- 1st- 350 tk. / 2nd to top- 200 tk
Generator- 100 %
Lift- 3",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Hose', 'Gard Room', 'Intercom']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/2814-sqft-3700-sqft-brand-new-commercial-space/,2814 sqft & 3700 sqft brand new commercial space,TK  150,7441,2814SqFt,3th to 7th,3,3.0,"Gulshan-1
Floor- 6th
to 7th floor
Space- 2814 sqft (3th floor-3700sqft)
Generator- 100%
Parking- 2 car per floor
Lift- 2 passenger & 1 car
Rent- 150 tk
S/C- 10 tk",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Single Unit']",Gulshan 1,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/3000-6000-sqft-exclusive-commercial-space-for-rent/,3000 & 6000 sqft Exclusive Commercial Space for rent,TK  200,7436,7552SqFt,"7th, 8th, 9th & 11th",3,3.0,"Location : Gulshan Aenue
Space : 3000 & 6000 sfft (open)
Floor : 7th, 8th, 9th & 11th
100% Generator backup & Central AC
Available Car Parking",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Gulshan 2,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/luxury-brand-new-apartment/,Luxury brand New apartment,"TK  300,000",7366,4000SqFt,7,4,4.0,"4000 Sq.Ft floor space,  7th ,  Floor available ,  Luxury Brand New  Apartment ,  4 Beds,  Dining Space, Drawing Space , Living Space ,  3 Attached Bath , 1 Common Bath,  3 Verandah ,  Lift Available, Generator fully back up , 2 Car parking",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Central Cooling', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Floor Type', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Home Theater', 'Hot Water', 'Intercom', 'Laundry Room', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Swimming Pool', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,2,Residential Apartment
https://www.pchoicebd.com/property/brand-new-full-furnished-at-uttara/,Brand new Full furnished at Uttara,"TK  110,000",7338,3000SqFt,"2,7,8",4,4.0,"Well Interior Design
apartment Exclusive Brand new Full furnished, 3000 sft , 2nd floor ,  4 Bed with 4 attach Bath, Drawing room, Dining space & Family Living space.
signal unit apartment .
Original picture update
Locaton Sector 7,",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors', 'Washing Matchine', 'Wi-Fi connectivity']",Uttara,For Rent,1,Full Furnished
